shipment_id,carrier_id,tracking_number,status,origin,destination,shipment_date,name,vehicle_type,capacity,warehouse_id,location,warehouse_capacity,latitude,longitude
445,67,VR1317,In Transit,Braga,Coimbra,2025-01-18,"Hunt, Thompson and Garcia",Truck,8389,14,Braga,8677,41.545448,-8.426507
1140,42,Ha0881,In Transit,Matosinhos,Guimarães,2025-01-29,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
635,56,rd8727,Delayed,Palmela,Odemira,2025-01-14,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
603,92,kw7174,Delayed,Guimarães,Espinho,2025-01-08,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
1310,4,AX6416,In Transit,Elvas,Valongo,2025-01-22,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
1324,94,FR8422,Delayed,Odemira,Ponte de Lima,2025-02-12,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
936,30,qL2085,In Transit,Braga,Odemira,2025-01-13,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
387,5,gx3171,In Transit,Braga,Oeiras,2025-01-26,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
1210,89,Ed1037,Delivered,Matosinhos,Espinho,2025-01-13,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
917,82,es7710,Delivered,Porto,Bragança,2025-01-08,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
110,95,uC0791,Delivered,Viseu,Portalegre,2025-01-16,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
989,89,zI9331,Delivered,Matosinhos,Famalicão,2025-02-09,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
1143,55,Cu6164,Delayed,Sintra,Famalicão,2025-01-02,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
1297,88,UE8984,In Transit,Bragança,Covilhã,2025-01-26,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
215,27,zw2774,In Transit,Lisboa,Portalegre,2025-01-28,Weaver-Lopez,Ship,6823,10,Lisboa,4793,38.722252,-9.139337
650,94,Ms5327,Delivered,Odemira,Portalegre,2025-02-22,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
62,64,Un4671,In Transit,Lisboa,Valongo,2025-02-15,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
735,55,Ip8621,In Transit,Sintra,Coimbra,2025-02-11,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
782,93,xJ4062,Delivered,Aveiro,Famalicão,2025-01-14,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
345,81,pp1243,In Transit,Covilhã,Sintra,2025-02-16,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
1163,54,xJ7880,Delayed,Valongo,Viseu,2025-02-21,Galvan LLC,Truck,1734,25,Valongo,1547,41.195999,-8.4958
320,32,iG4203,Delayed,Coimbra,Murtosa,2025-01-31,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
236,32,yY9542,Delivered,Coimbra,Águeda,2025-02-16,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
838,52,GV1555,Delivered,Guimarães,Covilhã,2025-01-08,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
730,50,hQ5643,Delivered,Aveiro,Matosinhos,2025-02-14,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
828,11,OB5397,Delayed,Murtosa,Coimbra,2025-01-09,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
244,16,is9311,In Transit,Palmela,Matosinhos,2025-01-22,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
1021,13,CN3888,Delivered,Covilhã,Espinho,2025-02-20,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
716,7,Kq1938,Delivered,Famalicão,Portalegre,2025-02-18,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
861,24,cS5893,In Transit,Sines,Vila Franca de Xira,2025-02-04,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
315,70,KW5412,Delayed,Viseu,Murtosa,2025-01-28,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
255,20,OZ2254,Delivered,Coimbra,Viseu,2025-01-02,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
1409,94,wv9833,Delayed,Odemira,Sines,2025-02-16,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
1020,41,Pf7595,Delivered,Sines,Ponte de Lima,2025-01-26,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
814,15,tr9274,Delivered,Sines,Ponte de Lima,2025-02-01,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
81,11,tZ3181,Delivered,Murtosa,Ponte de Lima,2025-01-27,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
1133,66,UK1128,Delayed,Portalegre,Aveiro,2025-01-09,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
263,20,RZ8168,Delayed,Coimbra,Espinho,2025-01-28,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
276,17,AJ1562,Delayed,Faro,Ponte de Lima,2025-01-02,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
1372,69,Mq9381,Delivered,Golegã,Covilhã,2025-01-25,Bell Inc,Van,5273,18,Golegã,4292,39.404999,-8.486
81,27,jJ1513,In Transit,Lisboa,Covilhã,2025-01-27,Weaver-Lopez,Ship,6823,10,Lisboa,4793,38.722252,-9.139337
1291,49,Kn4621,In Transit,Ponte de Lima,Aveiro,2025-01-09,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
1250,29,tf5085,In Transit,Faro,Matosinhos,2025-01-01,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
237,23,gl5508,In Transit,Guimarães,Portalegre,2025-02-04,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
451,9,jc6594,Delivered,Lisboa,Matosinhos,2025-01-04,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
796,90,pY3855,Delivered,Covilhã,Golegã,2025-01-18,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
1200,18,cm5114,Delayed,Lisboa,Famalicão,2025-02-10,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
1152,94,eW9066,Delivered,Odemira,Famalicão,2025-01-23,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
771,11,Yw4823,Delivered,Murtosa,Marinha Grande,2025-01-08,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
75,83,yt6744,Delivered,Braga,Guimarães,2025-01-17,Navarro Ltd,Ship,8947,14,Braga,8677,41.545448,-8.426507
1162,66,SL0861,Delivered,Portalegre,Marinha Grande,2025-02-03,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
305,89,NM1363,Delayed,Matosinhos,Oeiras,2025-02-03,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
1094,58,uW1285,In Transit,Palmela,Sintra,2025-01-06,Taylor-Lucas,Ship,4029,2,Palmela,9924,38.569801,-8.90193
764,45,we1678,Delayed,Marinha Grande,Vila Real,2025-01-22,Howard Inc,Ship,4232,27,Marinha Grande,6906,39.75,-8.933333
178,27,Wk0231,In Transit,Lisboa,Covilhã,2025-01-02,Weaver-Lopez,Ship,6823,10,Lisboa,4793,38.722252,-9.139337
765,58,Tj2870,Delayed,Palmela,Famalicão,2025-01-02,Taylor-Lucas,Ship,4029,2,Palmela,9924,38.569801,-8.90193
1324,53,Jt2176,Delayed,Murtosa,Coimbra,2025-02-12,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
115,31,xZ5151,In Transit,Valongo,Coimbra,2025-02-11,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
908,31,nX0490,In Transit,Valongo,Guimarães,2025-01-30,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
376,39,ur6443,Delayed,Espinho,Vila Franca de Xira,2025-01-11,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
993,41,aA8803,In Transit,Sines,Sintra,2025-01-21,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
1454,66,uV7451,Delivered,Portalegre,Elvas,2025-01-16,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
778,79,Gi6848,Delayed,Famalicão,Palmela,2025-01-22,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
1208,21,xs3174,In Transit,Matosinhos,Porto,2025-02-06,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
105,6,sh7782,Delayed,Sines,Valongo,2025-01-12,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
758,19,xS7279,Delayed,Oeiras,Valongo,2025-01-29,"Smith, Barnes and Ramsey",Truck,1136,30,Oeiras,5009,38.697948,-9.316354
358,94,TX5080,Delivered,Odemira,Braga,2025-02-03,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
675,17,ZJ3892,In Transit,Faro,Viseu,2025-01-11,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
846,91,Ic9235,In Transit,Porto,Faro,2025-01-15,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
29,74,ot0077,Delivered,Porto,Vila Franca de Xira,2025-02-11,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
488,95,JT6119,Delivered,Viseu,Valongo,2025-01-01,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
358,29,pA0729,In Transit,Faro,Famalicão,2025-02-03,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
381,55,iW1775,Delivered,Sintra,Ponte de Lima,2025-01-25,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
548,30,XC5397,Delayed,Braga,Águeda,2025-02-18,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
90,16,ZJ0090,Delayed,Palmela,Matosinhos,2025-02-18,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
459,68,NL5888,Delayed,Bragança,Faro,2025-02-15,"Aguirre, Hatfield and Patterson",Ship,3835,15,Bragança,4769,41.806439,-6.756742
840,62,qt2055,Delayed,Águeda,Marinha Grande,2025-02-14,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
187,19,uA3782,Delayed,Oeiras,Braga,2025-01-09,"Smith, Barnes and Ramsey",Truck,1136,30,Oeiras,5009,38.697948,-9.316354
1087,75,DR8324,Delayed,Elvas,Covilhã,2025-01-18,Brock Ltd,Truck,8196,11,Elvas,8814,38.881153,-7.162814
220,26,Gv9246,In Transit,Vila Real,Golegã,2025-02-07,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
20,40,Zd4050,Delivered,Portalegre,Aveiro,2025-02-05,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
927,93,SD5109,In Transit,Aveiro,Elvas,2025-02-01,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
1065,85,bs2374,Delayed,Golegã,Lisboa,2025-02-15,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
438,41,AK4435,In Transit,Sines,Elvas,2025-02-08,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
1014,7,zf5276,In Transit,Famalicão,Espinho,2025-01-05,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
1013,40,Gc7242,Delivered,Portalegre,Aveiro,2025-02-02,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
470,6,yr9824,Delivered,Sines,Sintra,2025-02-09,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
1322,100,qR7335,Delayed,Palmela,Sines,2025-01-27,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
1022,30,dq9722,Delivered,Braga,Sines,2025-02-11,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
740,18,ig2440,In Transit,Lisboa,Espinho,2025-02-04,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
998,79,sZ6912,In Transit,Famalicão,Golegã,2025-02-08,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
221,10,AO6767,Delayed,Vila Real,Portalegre,2025-01-04,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
1240,57,Xc7734,Delayed,Vila Franca de Xira,Matosinhos,2025-02-16,"Wade, Bennett and Santana",Truck,8837,28,Vila Franca de Xira,2661,38.955601,-8.98923
1134,92,Fg2574,In Transit,Guimarães,Golegã,2025-01-25,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
150,3,nz9984,Delayed,Valongo,Elvas,2025-01-03,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
1430,72,EP7501,In Transit,Guimarães,Famalicão,2025-01-29,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
798,62,Al9642,Delayed,Águeda,Coimbra,2025-02-07,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
26,88,hM5750,In Transit,Bragança,Porto,2025-01-15,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
466,44,xK3332,In Transit,Odemira,Águeda,2025-02-07,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
954,96,Lf2881,Delayed,Espinho,Palmela,2025-01-20,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
30,7,Rh5279,Delayed,Famalicão,Vila Real,2025-01-09,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
1241,60,EU0397,In Transit,Sines,Lisboa,2025-02-01,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
110,53,NA1504,In Transit,Murtosa,Faro,2025-01-16,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
836,62,Mz9603,Delayed,Águeda,Espinho,2025-01-30,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
776,49,Mv9847,Delivered,Ponte de Lima,Aveiro,2025-02-08,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
107,75,HB7743,Delayed,Elvas,Coimbra,2025-01-01,Brock Ltd,Truck,8196,11,Elvas,8814,38.881153,-7.162814
83,88,np6861,Delivered,Bragança,Braga,2025-01-27,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
915,11,AG1218,In Transit,Murtosa,Lisboa,2025-01-05,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
1385,65,Zd4873,Delayed,Espinho,Golegã,2025-01-08,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
337,26,ua6208,Delivered,Vila Real,Famalicão,2025-01-06,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
174,63,Zy0053,Delayed,Braga,Portalegre,2025-01-23,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
385,91,Cu9334,In Transit,Porto,Braga,2025-01-02,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1267,74,wR1168,Delivered,Porto,Famalicão,2025-01-30,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
816,82,Qh4490,Delayed,Porto,Valongo,2025-01-13,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
264,94,XZ2459,Delivered,Odemira,Covilhã,2025-02-12,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
80,53,lV4541,Delivered,Murtosa,Braga,2025-01-10,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
785,99,AO6448,In Transit,Odemira,Golegã,2025-02-17,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
977,60,gT5724,In Transit,Sines,Marinha Grande,2025-02-22,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
593,11,RR1760,Delayed,Murtosa,Famalicão,2025-01-30,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
321,8,mW8439,In Transit,Marinha Grande,Espinho,2025-02-18,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
261,5,JH4446,Delivered,Braga,Sintra,2025-01-09,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
629,40,lt3123,In Transit,Portalegre,Espinho,2025-01-24,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
1240,72,qq6402,Delivered,Guimarães,Murtosa,2025-02-16,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
638,100,xC3866,In Transit,Palmela,Viseu,2025-01-17,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
785,47,ku4079,Delayed,Faro,Vila Franca de Xira,2025-02-17,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
1141,4,ej1353,Delivered,Elvas,Portalegre,2025-02-08,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
751,3,jq2747,Delayed,Valongo,Covilhã,2025-02-03,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
1193,77,IZ6560,In Transit,Vila Franca de Xira,Lisboa,2025-02-03,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
1351,74,qp1393,Delayed,Porto,Famalicão,2025-02-11,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
815,74,YW1823,Delayed,Porto,Covilhã,2025-02-05,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
42,40,Ae0607,In Transit,Portalegre,Odemira,2025-01-22,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
1044,50,mp8426,Delivered,Aveiro,Odemira,2025-02-18,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
1424,14,iY7268,Delivered,Ponte de Lima,Portalegre,2025-01-18,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
720,16,Jh2920,Delayed,Palmela,Elvas,2025-02-18,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
370,80,bJ6833,In Transit,Águeda,Guimarães,2025-01-12,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
1158,98,Fw8884,Delayed,Braga,Matosinhos,2025-02-04,Jacobson-Mann,Van,7026,14,Braga,8677,41.545448,-8.426507
360,91,qQ8457,In Transit,Porto,Portalegre,2025-02-16,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1120,37,lb7169,Delivered,Porto,Ponte de Lima,2025-02-05,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
810,85,fQ6578,In Transit,Golegã,Vila Franca de Xira,2025-01-14,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
680,55,CG4052,Delivered,Sintra,Matosinhos,2025-02-15,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
1155,46,Tm9447,Delayed,Faro,Sines,2025-01-18,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
541,65,qe0087,In Transit,Espinho,Golegã,2025-01-18,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
78,76,ts5102,Delayed,Golegã,Aveiro,2025-01-15,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
148,81,xq7400,Delayed,Covilhã,Vila Franca de Xira,2025-01-12,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
1212,7,zA6332,Delayed,Famalicão,Aveiro,2025-02-19,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
1307,100,dq2734,Delayed,Palmela,Sintra,2025-01-12,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
232,64,oW0894,Delayed,Lisboa,Sintra,2025-01-08,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1287,42,TM9929,In Transit,Matosinhos,Sintra,2025-01-09,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
831,37,Ne6536,In Transit,Porto,Guimarães,2025-02-04,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
107,41,EM9011,Delayed,Sines,Braga,2025-01-01,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
13,23,QN5388,In Transit,Guimarães,Lisboa,2025-02-21,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
866,96,qj0200,Delayed,Espinho,Braga,2025-01-07,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
411,47,DN1256,Delayed,Faro,Famalicão,2025-01-05,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
1047,67,yv0376,Delivered,Braga,Faro,2025-02-01,"Hunt, Thompson and Garcia",Truck,8389,14,Braga,8677,41.545448,-8.426507
316,51,xt8416,Delivered,Palmela,Valongo,2025-02-07,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
569,26,Ml1350,Delivered,Vila Real,Guimarães,2025-02-04,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
1333,25,Sr2777,Delayed,Odemira,Porto,2025-01-22,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
769,22,mK8568,Delivered,Portalegre,Bragança,2025-01-13,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
1015,61,tW8208,Delayed,Famalicão,Palmela,2025-01-04,"Carrillo, Cox and Gentry",Truck,7909,7,Famalicão,2248,41.410328,-8.519728
697,49,Lf0950,Delivered,Ponte de Lima,Valongo,2025-01-12,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
1126,24,dr8187,Delivered,Sines,Murtosa,2025-01-07,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
20,63,EF4599,Delivered,Braga,Ponte de Lima,2025-02-05,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
214,21,WQ9533,Delayed,Matosinhos,Valongo,2025-02-15,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
1060,13,nW5954,Delivered,Covilhã,Viseu,2025-01-28,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
744,6,wq6557,In Transit,Sines,Vila Real,2025-02-16,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
1046,49,LJ3816,In Transit,Ponte de Lima,Bragança,2025-02-10,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
817,6,yB1023,In Transit,Sines,Espinho,2025-02-21,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
1400,9,SQ8947,Delivered,Lisboa,Valongo,2025-02-19,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
1364,39,Xh5385,Delayed,Espinho,Odemira,2025-02-06,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
505,4,OO3513,Delayed,Elvas,Aveiro,2025-01-02,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
1318,63,np9433,Delayed,Braga,Vila Franca de Xira,2025-02-15,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
1111,8,TG7620,Delayed,Marinha Grande,Matosinhos,2025-02-03,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
1465,84,CJ6909,Delayed,Espinho,Elvas,2025-02-13,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
348,36,EG8157,In Transit,Coimbra,Lisboa,2025-01-03,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
1190,41,Rs6156,Delayed,Sines,Sintra,2025-01-29,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
1115,2,My3814,In Transit,Águeda,Golegã,2025-01-12,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
1271,84,lJ1716,Delayed,Espinho,Covilhã,2025-01-07,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
1325,20,hg2972,Delivered,Coimbra,Matosinhos,2025-01-27,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
627,31,FC5301,Delayed,Valongo,Oeiras,2025-02-17,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
1257,94,TA2000,Delivered,Odemira,Famalicão,2025-02-18,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
143,2,WO5712,Delivered,Águeda,Covilhã,2025-01-21,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
467,63,cL1543,In Transit,Braga,Elvas,2025-02-17,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
411,28,mN4095,In Transit,Oeiras,Porto,2025-01-05,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
177,46,xG2529,Delivered,Faro,Golegã,2025-02-20,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
510,45,rH7706,Delivered,Marinha Grande,Coimbra,2025-01-25,Howard Inc,Ship,4232,27,Marinha Grande,6906,39.75,-8.933333
1362,2,ja8955,Delayed,Águeda,Porto,2025-01-09,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
1123,57,AF7877,Delivered,Vila Franca de Xira,Coimbra,2025-01-25,"Wade, Bennett and Santana",Truck,8837,28,Vila Franca de Xira,2661,38.955601,-8.98923
289,52,mR9704,Delivered,Guimarães,Valongo,2025-01-14,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
1105,59,Jj5370,Delayed,Espinho,Odemira,2025-01-12,Byrd-Bell,Truck,4104,13,Espinho,1599,41.007599,-8.6414
583,72,Op4393,Delayed,Guimarães,Braga,2025-02-12,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
913,78,Gh0642,In Transit,Valongo,Guimarães,2025-02-13,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
1287,77,zX0314,Delivered,Vila Franca de Xira,Faro,2025-01-09,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
33,32,ja0323,In Transit,Coimbra,Águeda,2025-01-31,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
122,66,Qb6772,In Transit,Portalegre,Lisboa,2025-01-04,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
